Vehicle Type,Fuel Type,Distance(Km),Cargo_Wt.,Engine Size,Age of Vehicle,Mileage,Speed,Acceleration,Road Type,Traffic Conditions,Temperature,Humidity,Wind Speed,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level
Bus,Electric,610,1200,5.821885491,9,127668,23.05214167,2.013158421,Rural,Moderate,7.644324535,55.53700761,6.829693846,954.8299242,267.7757632,0.116246927,0.02858324,0.04762088,0.016077006,Medium
Motorcycle,Petrol,982,515,2.854807547,22,124240,12.77565643,4.611832797,Rural,Moderate,-6.471690111,61.39384336,7.962304806,963.6483668,406.2682219,1.933358537,0.024449634,0.073262405,0.077112884,High
Truck,Petrol,625,1366,4.587528443,2,224400,37.16154018,0.243556978,Rural,Heavy,20.61445436,43.01556572,4.428743517,1028.688097,408.9737125,0.21804013,0.193218241,0.074824413,0.091460589,High
Truck,Petrol,296,341,2.598191712,17,43322,66.28925361,4.95489408,City,Heavy,6.150343525,90.13171756,8.156047948,1047.599836,201.3333202,0.337796389,0.09207402,0.064121148,0.082446684,Medium
Motorcycle,Electric,720,209,4.289684417,20,161661,118.5592934,1.039063601,Rural,Moderate,6.922825416,32.83693194,16.55966287,1045.401301,51.83292951,1.929558816,0.189009651,0.084965596,0.044149124,Low
Bus,Hybrid,802,524,4.988236224,18,255919,95.20416416,2.043836802,Rural,Free flow,13.95850654,6.7178372,13.98498896,1029.823645,436.9043444,1.604357528,0.119606458,0.065553028,0.091223681,High
Truck,Diesel,86,325,5.723132472,4,83562,45.65229635,0.225256541,Highway,Heavy,25.87373837,67.1852995,1.893075117,1047.298657,133.0849594,1.69564134,0.147214145,0.015322983,0.019139166,Low
Car,Electric,834,827,2.881103834,24,212301,69.10152695,2.923911016,City,Free flow,3.816523882,60.52202523,1.133596773,1034.079445,440.920954,0.919825182,0.063017753,0.079291902,0.044282256,High
Truck,Petrol,397,1995,4.873149511,10,234572,74.79696371,2.417776327,Highway,Free flow,-5.952704211,98.90585106,10.12385595,955.8024796,328.2344987,0.252363875,0.022829619,0.044684487,0.010446345,High
Bus,Electric,420,1704,2.182827943,9,144922,98.72726655,3.333535174,City,Heavy,11.22128607,23.1308281,14.60321927,1034.563412,335.6341325,0.382912239,0.159371334,0.029871465,0.042358069,High
Car,Diesel,662,1473,5.94972798,16,39767,88.37421425,2.713390636,City,Heavy,-7.253728844,39.54943864,13.28978138,998.3779936,161.2482662,1.855034253,0.041970281,0.013140462,0.013711476,Medium
Motorcycle,Electric,146,518,0.934001914,3,7322,68.31493524,1.990888923,Highway,Free flow,24.86342549,46.1179797,17.28229387,995.6753213,231.1736437,0.830424086,0.146104664,0.039162014,0.077535014,Medium
Truck,Petrol,123,506,3.938349794,25,298055,80.30196324,3.688783489,City,Heavy,37.9621734,86.15078872,2.665292357,950.2527317,190.4413638,1.535786289,0.024354139,0.06501961,0.034573075,Medium
Motorcycle,Diesel,597,1931,4.229431105,20,177652,89.51011332,0.125105639,Rural,Heavy,22.93794038,41.45679917,12.11505274,1012.025716,135.6568182,1.411290509,0.119310988,0.086776185,0.059518701,Low
Bus,Diesel,297,459,4.377836897,17,226995,15.9772871,2.705145104,Rural,Moderate,3.769522488,77.21483245,15.32029095,1017.160867,376.0278356,1.000213863,0.153101697,0.038154299,0.063260515,High
Car,Petrol,341,758,1.42601541,27,5678,24.05465536,0.569381019,City,Free flow,-0.914880623,15.69427265,18.75681576,1029.071544,93.12951641,1.735127122,0.013639055,0.055673914,0.037767744,Low
Bus,Hybrid,782,1847,5.680354874,17,65265,82.63011467,2.180041665,Highway,Moderate,1.639178565,40.97843937,2.017660748,982.5952987,280.385116,1.343557906,0.083796513,0.024107255,0.032106097,Medium
Motorcycle,Electric,565,639,1.742153051,0,66918,102.0510674,3.955626584,Rural,Free flow,1.080500158,15.49774483,4.792837014,962.8133602,291.2037891,1.505635119,0.12179391,0.050556184,0.059588616,Medium
Motorcycle,Electric,82,602,4.038317697,13,170954,49.11147392,0.712303731,Highway,Moderate,5.691525302,94.96788649,7.091828643,993.9850311,479.9239131,1.690088292,0.161676646,0.035557958,0.031534698,High
Motorcycle,Hybrid,232,1813,1.957915611,7,132777,117.5868387,4.679051744,Highway,Moderate,-5.132666094,17.77573044,10.8150085,986.228793,441.2264422,0.523023194,0.059026364,0.023133323,0.02414541,High
Truck,Diesel,400,463,2.397525369,1,202605,25.92860792,4.442523462,Highway,Moderate,34.78595288,41.90727336,8.172243888,1025.313324,271.2599368,0.657226041,0.16508341,0.05411279,0.076999165,Medium
Motorcycle,Hybrid,332,1848,3.641584417,18,293195,50.00391385,2.074525354,Highway,Moderate,34.25602477,8.226072296,17.22234568,972.9438779,429.8821135,1.535481715,0.133103042,0.095614646,0.038803679,High
Car,Electric,195,1471,2.969405777,14,124559,45.42276522,0.029874204,Rural,Heavy,20.76181268,92.1383522,19.01053876,963.8170979,405.759965,1.675489328,0.075884373,0.064986256,0.050291783,High
Car,Petrol,404,654,1.633173125,27,29402,111.6355129,3.948724133,Rural,Free flow,-6.903981656,62.38187674,1.401573125,994.0185481,62.5533985,1.235491758,0.066915714,0.074611906,0.092109313,Low
Car,Diesel,66,1989,1.688869293,1,264848,34.24542211,4.404479017,Highway,Free flow,30.20003704,96.24562626,13.99361265,1012.798959,464.9616856,1.98725552,0.143383273,0.029860323,0.021454289,High
Motorcycle,Electric,731,706,2.974352898,3,289171,56.49489337,0.873690462,Rural,Heavy,-6.910570813,4.227163522,2.285466375,978.0997617,359.5571443,1.768235065,0.147574395,0.048515035,0.015772522,High
Motorcycle,Hybrid,245,1459,4.737871487,29,59092,22.46806075,4.580961044,City,Free flow,-4.678938812,17.4978509,17.95910308,961.4433161,352.3785577,1.621006384,0.131040174,0.088602084,0.048674704,High
Car,Diesel,791,1567,5.469416164,0,267869,62.55194863,4.570486386,City,Moderate,6.264819632,38.00488266,2.841970869,993.9116391,371.0666687,0.566169064,0.094383987,0.048788823,0.065336941,High
Motorcycle,Hybrid,832,1608,1.237463844,18,64105,102.8885003,2.356454255,Rural,Heavy,11.57351588,62.13599016,19.83022417,1046.187735,151.1428433,0.732745321,0.014188635,0.037739859,0.051894992,Medium
Truck,Diesel,770,1116,2.844140319,20,156295,36.48473543,3.990174054,City,Moderate,7.694447836,32.95176731,8.555004239,1046.731447,63.12758,0.785397397,0.119061327,0.024240849,0.010766609,Low
Motorcycle,Diesel,377,301,1.321276931,9,158456,97.29504866,2.224739891,City,Moderate,-1.738510951,71.18740204,7.638737653,1020.868565,154.3295259,0.276408801,0.126315796,0.062370344,0.046520514,Medium
Truck,Electric,409,581,0.886280899,0,62993,109.3573899,2.82023133,City,Free flow,-4.393514116,16.51295469,11.72560969,1027.715341,407.5600741,1.489736849,0.055643864,0.016378882,0.053288892,High
Car,Petrol,670,1642,4.24093715,19,229500,8.754946766,1.599195049,City,Free flow,32.97076134,60.06365586,7.88712873,970.3510137,318.7918249,0.883167238,0.048610286,0.026906038,0.095210469,High
Motorcycle,Electric,200,1569,3.932737098,21,30027,90.77094436,0.797346727,Rural,Free flow,8.159061298,39.79661777,4.693872134,987.4653926,212.5753711,1.279905362,0.174214081,0.028199245,0.016884005,Medium
Motorcycle,Diesel,169,1792,1.647699392,14,87017,30.64121234,3.732682919,Highway,Heavy,0.929968906,50.82409787,12.58287688,1010.475415,158.6836691,1.447962244,0.044172139,0.013431292,0.071933938,Medium
Truck,Diesel,684,1750,2.015826732,3,18354,21.0393195,0.006964223,City,Free flow,14.34956783,56.96330611,14.56727197,1025.041662,409.9242034,0.115882239,0.049859296,0.018432286,0.045515974,High
Truck,Hybrid,176,914,0.923280319,6,215754,72.13468704,2.897763448,City,Free flow,-8.158829973,5.989588026,18.9064321,966.6624934,256.0411515,0.190858968,0.128339786,0.048148714,0.088616084,Medium
Truck,Diesel,963,1877,5.14172547,29,152973,84.67231395,4.323430132,City,Moderate,20.01405912,92.40242613,8.182372152,995.7628373,325.2848931,0.736698942,0.070633028,0.010690869,0.069347671,High
Truck,Hybrid,205,467,5.868391099,6,225335,47.37131829,1.106386434,Rural,Moderate,2.424479342,78.60918352,14.11545871,966.275438,55.65690347,1.345541619,0.093817267,0.051650972,0.045446097,Low
Motorcycle,Diesel,324,716,1.504389591,21,278659,4.70084485,1.664497284,Rural,Free flow,19.90982071,44.24557887,16.67207033,1013.335857,243.4694048,1.008680032,0.110718368,0.097220673,0.067563816,Medium
Truck,Petrol,430,1595,2.003671112,24,98698,109.0445429,2.937429264,City,Moderate,20.70625822,54.74694984,16.62767632,1027.216221,56.94550936,1.883888432,0.186893277,0.050972237,0.050179976,Low
Truck,Petrol,197,1012,5.315729525,17,3573,87.68963002,1.234351233,Rural,Moderate,30.46120957,3.253560303,0.685402772,1033.330847,404.3427519,0.588083999,0.059504461,0.082985544,0.074566503,High
Truck,Electric,894,620,5.617611749,12,43915,32.6000168,4.237434287,Rural,Moderate,1.49523778,49.79473335,7.114046401,1023.236516,162.1631727,0.297357936,0.018458515,0.010245208,0.081114833,Medium
Bus,Petrol,785,1604,2.982062391,9,267204,59.62366269,1.833015836,Rural,Moderate,13.17323193,42.63159413,0.268367183,965.9145154,125.2050728,0.317278755,0.032011278,0.076899686,0.072419008,Low
Car,Electric,52,1096,1.063236856,23,180166,3.335134796,2.908068599,City,Free flow,38.09436691,37.44852669,11.18159841,1032.841194,466.8773533,0.527574695,0.019806948,0.051363267,0.043621042,High
Car,Diesel,610,1074,1.004837535,7,129471,40.71393382,1.130605738,Highway,Moderate,26.3562422,81.53521336,17.30180852,983.4413914,58.10344395,0.548826133,0.15328638,0.036329562,0.013134457,Low
Bus,Diesel,658,1043,3.784539304,26,55421,62.70422827,0.206931685,Highway,Heavy,38.7671904,18.19243745,16.29836067,1033.576633,139.0194488,0.819987401,0.196376147,0.010340712,0.022446303,Low
Bus,Diesel,722,1579,2.843054566,9,45610,62.06683381,0.86850133,Rural,Moderate,36.36828565,17.63102495,16.22499145,975.0900618,158.2180202,1.171762124,0.025241378,0.062845803,0.051747951,Medium
Bus,Diesel,123,1116,0.948992623,13,10933,24.98218536,0.230994688,Highway,Moderate,20.53742984,52.16778261,7.036719957,997.5703256,420.2617732,0.573455236,0.064062069,0.079875949,0.062669022,High
Motorcycle,Diesel,655,1007,3.83291244,13,72168,93.20968394,2.343019498,Rural,Moderate,3.196517794,68.71438288,0.926593096,1007.657173,369.537744,1.079191486,0.172218543,0.02529695,0.018408773,High
Car,Diesel,932,1014,0.85877319,26,5589,35.86345902,2.933186955,Rural,Free flow,27.84620783,2.244052951,3.448354433,953.4721547,485.3338122,1.00784483,0.180522028,0.080804532,0.051667189,High
Bus,Petrol,900,1451,4.894334182,19,11612,69.64920278,0.223376038,City,Moderate,24.90596229,54.58404902,13.41382718,1040.369457,362.6857515,0.68726179,0.051094064,0.088320125,0.035752354,High
Bus,Electric,434,1349,2.393450678,21,47611,32.58266706,0.452411108,Rural,Free flow,19.44450602,29.86991287,2.676855889,1001.154329,156.3435181,0.924706903,0.184597624,0.077883663,0.016139146,Medium
Truck,Petrol,765,504,1.009341616,10,18888,51.02014476,2.427625134,City,Free flow,24.89146142,75.6881518,2.506567355,969.204177,125.0762326,0.828365651,0.119800381,0.082914559,0.041816769,Low
Bus,Diesel,176,643,3.859431549,5,281561,24.90175503,3.995899661,City,Moderate,20.67932073,46.8871907,7.073504782,966.0811928,389.9325708,1.90508887,0.199057108,0.069896522,0.06698855,High
Motorcycle,Petrol,270,288,2.867958955,20,192395,75.9609351,3.140045895,City,Free flow,15.96895115,83.40752651,1.890696559,1018.654824,455.4065151,0.230859214,0.014271209,0.081139226,0.079841637,High
Truck,Electric,244,455,5.863762149,29,208623,51.07012322,0.523551101,Rural,Heavy,10.79777408,39.69759755,6.595682843,958.173312,460.2527773,1.557234904,0.159330424,0.088019055,0.078547764,High
Truck,Petrol,246,2000,3.629833045,0,214463,1.934076539,4.437711369,City,Heavy,-7.764581271,82.70895488,19.39385307,993.9821719,396.9934975,0.68788258,0.020504333,0.057336967,0.055951346,High
Bus,Petrol,206,1983,2.231243741,18,274035,3.379799282,4.587251174,Rural,Moderate,33.28439596,71.65070842,0.399022176,1004.027649,407.4647434,0.452253661,0.149541551,0.08485098,0.018542017,High
Motorcycle,Diesel,782,714,4.489082096,6,224370,56.53611822,1.624784139,Highway,Free flow,33.27702913,82.82573868,16.61085614,973.3131076,348.0660973,1.754330341,0.189355445,0.081095449,0.063607911,High
Truck,Electric,64,1588,2.211758413,23,181366,21.98710403,3.080088959,City,Free flow,19.702366,81.24204632,19.87243326,962.9199853,381.1221955,0.992123107,0.072084759,0.027517378,0.014614442,High
Car,Electric,504,1584,5.502065115,17,28557,70.20504578,2.461635751,Highway,Free flow,3.394215258,48.63644185,8.728105482,999.0706539,102.2222148,1.069262953,0.074387595,0.035854071,0.048254931,Low
Truck,Diesel,165,1284,2.748554247,2,247368,48.98301381,4.710118843,Highway,Moderate,-8.593447798,36.80914081,18.86110737,984.032777,198.1434445,0.890023186,0.055467767,0.088954667,0.069306452,Medium
Bus,Diesel,578,1753,3.659316526,19,264336,78.53038026,2.543742665,City,Free flow,-9.928559792,76.51448409,5.22289737,964.024162,256.1444678,0.868592576,0.09194609,0.04566807,0.021107484,Medium
Truck,Diesel,740,895,1.06298014,29,176104,114.2874209,4.799829069,Rural,Heavy,-6.354630514,36.15240768,19.64594602,971.0373602,348.9453812,1.416421355,0.099833538,0.099747922,0.065935821,High
Truck,Hybrid,452,1987,3.015830437,10,180923,63.44833618,0.996712753,Highway,Heavy,7.994316318,8.939657039,17.23102622,997.0939681,237.9567623,1.542874723,0.118654432,0.069392481,0.070567953,Medium
Truck,Hybrid,975,847,5.128290406,4,297090,94.48543243,1.727683788,City,Moderate,-0.5802027,85.88446474,17.6939514,963.3050398,218.7491094,1.599204499,0.140799506,0.014187869,0.090144571,Medium
Bus,Diesel,515,1882,4.989373788,18,49884,90.36491956,3.9067262,Highway,Free flow,3.252904282,39.71982369,2.607967176,1043.611933,303.6186403,1.097884557,0.127383041,0.044804913,0.02950875,High
Bus,Electric,950,1141,1.966456506,20,228917,110.6149325,3.918053678,City,Moderate,24.98301887,13.26039508,17.40124836,1027.545582,227.492991,1.433791675,0.028796445,0.081253244,0.0837382,Medium
Truck,Electric,625,951,1.975611169,23,41472,25.68214407,3.66091637,City,Heavy,37.95748872,64.64768127,18.83645981,982.5557837,82.64341219,1.577442999,0.130107389,0.043220488,0.040961049,Low
Bus,Petrol,968,1004,5.049987624,23,35455,99.27923649,4.298057323,Rural,Free flow,0.338792151,88.97732478,16.38095958,975.8355762,486.2375757,1.398323731,0.046614458,0.043877205,0.044920223,High
Motorcycle,Petrol,898,833,5.638071785,29,28672,108.6624454,3.512730865,City,Heavy,13.28219671,86.0965521,1.827280465,1037.429551,466.7729253,0.467931669,0.111601636,0.040973675,0.096861209,High
Truck,Hybrid,957,268,1.295876791,1,3756,47.13155771,3.180425722,Highway,Free flow,39.57397007,55.44468207,1.695532648,992.6928053,67.55394625,1.452374107,0.121633496,0.039640681,0.055734611,Low
Truck,Electric,108,695,3.140304925,21,235437,37.65794335,2.294625065,Highway,Heavy,36.58371991,8.807111702,7.152119873,1036.271782,288.134037,1.331485944,0.092890657,0.027457521,0.088299948,Medium
Truck,Diesel,643,916,2.554762251,3,219526,114.2443092,2.335438717,Rural,Moderate,7.615815151,69.66030819,14.09851335,1024.245638,370.748286,0.282814449,0.089370553,0.027051845,0.072877326,High
Car,Hybrid,522,988,5.327579968,24,70030,75.31593866,2.030807466,Rural,Moderate,5.98445234,60.88287002,0.249056563,959.2118008,324.4382746,1.327788217,0.090807955,0.081466163,0.047711894,High
Motorcycle,Petrol,147,1325,1.234329556,9,58151,45.68117823,3.101058999,City,Moderate,2.108532017,21.01483389,19.01291492,1031.360394,209.0239871,1.762668438,0.054634828,0.065398631,0.01388818,Medium
Bus,Diesel,86,1140,1.897854901,1,34047,95.01932651,2.033319646,Rural,Free flow,-2.229857509,90.05402563,10.50898532,1003.988104,411.4738643,0.885164087,0.162603701,0.034597715,0.054342573,High
Truck,Petrol,559,1439,4.712835355,7,193463,36.53686819,0.73747157,Rural,Free flow,13.00260396,8.666773724,7.167448854,1017.760014,326.6362244,0.35375972,0.102286685,0.080442336,0.043701697,High
Car,Petrol,865,388,1.066728015,0,267308,21.16891033,0.532648081,Highway,Moderate,7.05602567,37.30382586,11.22457858,971.9004466,157.5186372,1.26020888,0.105982006,0.063604933,0.057218228,Medium
Motorcycle,Diesel,938,1731,3.36118398,26,295766,65.2763563,4.622361376,City,Heavy,27.24187969,9.453305313,14.31572393,950.0270575,325.0547229,0.554068508,0.045078166,0.052929282,0.075798154,High
Car,Hybrid,88,607,3.09895658,5,298124,67.94544539,0.123694538,City,Free flow,1.843325192,91.19448566,5.465581755,983.3688093,173.6020766,1.13559404,0.100348502,0.065651023,0.058346094,Medium
Car,Petrol,329,810,2.538886131,10,84688,99.08957787,0.527336309,Highway,Moderate,26.81661195,3.538412911,5.822472945,969.0627338,318.1324318,1.371597963,0.093077032,0.037371815,0.070402788,High
Car,Petrol,428,1223,2.85177604,26,154684,54.8432826,2.226524373,City,Moderate,4.407329299,42.57647768,9.363536998,993.5216515,393.9432853,1.069538699,0.08866469,0.076705014,0.07295107,High
Bus,Diesel,905,726,3.555691052,29,78066,97.75038474,1.314631335,City,Free flow,19.63643923,86.17786867,13.39861453,959.0897811,186.1448221,0.686319855,0.09476574,0.03125899,0.080150215,Medium
Motorcycle,Petrol,216,202,1.639110264,27,199948,37.35872152,2.029244502,City,Moderate,21.92150482,25.13823391,14.1274067,1039.50463,177.1347916,1.728377544,0.05675194,0.06010579,0.068478762,Medium
Truck,Hybrid,548,1000,3.774378567,9,191644,69.04418426,0.587236908,City,Heavy,23.58907128,10.50122706,6.481132788,961.8723872,377.0161093,0.358252297,0.161032702,0.085969482,0.089264765,High
Car,Hybrid,841,1387,4.988248112,12,108115,25.01673347,0.654534684,City,Moderate,-1.233050698,12.70043316,6.449831189,1026.418493,278.7665218,0.1813212,0.047095967,0.057045378,0.036999766,Medium
Truck,Hybrid,167,1787,4.752836835,0,33043,46.25351411,4.003289544,Rural,Heavy,4.135568486,40.49350942,9.742174923,1043.932453,112.4602612,1.674608646,0.112467864,0.055663227,0.085219741,Low
Truck,Diesel,337,1210,1.600279504,1,121886,102.9047637,3.795543721,Rural,Heavy,2.30578427,42.85818593,10.83843401,964.8228466,295.5629399,0.164922687,0.071264802,0.068309387,0.06685189,Medium
Car,Hybrid,253,1658,1.576097243,2,77831,25.91858321,0.521264329,Rural,Moderate,18.80802055,71.80769374,12.9882827,984.6476794,348.4440748,1.025662498,0.146608388,0.03825307,0.065198317,High
Car,Hybrid,260,409,2.194506712,8,216855,97.22873555,3.338952074,City,Free flow,-6.212679886,23.79286641,12.35419363,1023.106249,271.0920775,1.121870742,0.141326234,0.099019106,0.026773713,Medium
Truck,Hybrid,55,704,2.677588577,4,66250,33.94459894,3.046556617,Highway,Moderate,15.9128225,70.18396796,7.45035768,1021.446208,330.8725613,0.742899522,0.142680129,0.073123191,0.085965556,High
Bus,Hybrid,609,620,2.923969023,9,190496,4.138766362,3.566813613,Highway,Moderate,-5.626647218,99.89759791,5.937735805,953.739505,214.1844571,0.624131255,0.178213471,0.040226445,0.064142171,Medium
Motorcycle,Petrol,571,1533,4.334425528,9,66345,13.19214841,2.372244523,Rural,Free flow,6.852799497,86.42508729,6.158423823,957.0694055,445.0162769,1.506497302,0.158346103,0.067093691,0.026275231,High
Car,Electric,806,1923,1.094738247,11,183950,89.50554544,1.349934138,Highway,Moderate,24.33530465,63.55743407,12.90802115,962.0139632,157.9839984,0.796059709,0.072631267,0.0890221,0.014480022,Medium
